
( 0.000000 ) 	 [9]

( 45.054836 ) 	 [119945]

( 45.054836 ) 	 [119961]

( 45.054855 ) 	 [119977]

( 45.055489 ) 	 [119993]

( 45.055500 ) 	 [120009]

( 45.055508 ) 	 [120025]

( 45.055489 ) 	 [120041]

( 45.055489 ) 	 [120057]

( 45.055489 ) 	 [120073]

( 45.055489 ) 	 [120089]

( 45.055489 ) 	 [120105]

( 45.055489 ) 	 [120121]

( 45.056141 ) 	 [120137]

( 45.056160 ) 	 [120153]

( 45.056145 ) 	 [120169]

( 45.056145 ) 	 [120185]

( 45.056145 ) 	 [120201]

( 45.056149 ) 	 [120217]

( 45.056149 ) 	 [120233]

( 45.056145 ) 	 [120249]

( 45.056149 ) 	 [120265]

( 45.056145 ) 	 [120281]

( 45.056145 ) 	 [120297]

( 45.056168 ) 	 [120313]

( 45.056797 ) 	 [120329]

( 45.056812 ) 	 [120345]

( 45.056816 ) 	 [120361]

( 45.056801 ) 	 [120377]

( 45.056801 ) 	 [120393]

( 45.056801 ) 	 [120409]

( 45.056801 ) 	 [120425]

( 45.056801 ) 	 [120441]

( 45.056801 ) 	 [120457]

( 45.057453 ) 	 [120473]

( 45.057468 ) 	 [120489]

( 45.057453 ) 	 [120505]

( 45.057453 ) 	 [120521]

( 45.057453 ) 	 [120537]

( 45.057457 ) 	 [120553]

( 45.057457 ) 	 [120569]

( 45.057453 ) 	 [120585]

( 45.057453 ) 	 [120601]

( 45.057457 ) 	 [120617]

( 45.057453 ) 	 [120633]

( 45.057476 ) 	 [120649]

( 45.058105 ) 	 [120665]

( 45.058121 ) 	 [120681]

( 45.058109 ) 	 [120697]

( 45.058109 ) 	 [120713]

( 45.058109 ) 	 [120729]

( 45.058109 ) 	 [120745]

( 45.058109 ) 	 [120761]

( 45.058109 ) 	 [120777]

( 45.058128 ) 	 [120793]

( 45.058636 ) 	 [120809]

( 45.058681 ) 	 [120825]

( 45.058762 ) 	 [120841]

( 45.058781 ) 	 [120857]

( 45.058765 ) 	 [120873]

( 45.058765 ) 	 [120889]

( 45.058765 ) 	 [120905]

( 45.058769 ) 	 [120921]

( 45.058765 ) 	 [120937]

( 45.058765 ) 	 [120953]

( 45.058769 ) 	 [120969]

( 45.058769 ) 	 [120985]

( 45.058765 ) 	 [121001]

( 45.058784 ) 	 [121017]

( 45.059418 ) 	 [121033]

( 45.059429 ) 	 [121049]

( 45.059437 ) 	 [121065]

( 45.059418 ) 	 [121081]

( 45.059418 ) 	 [121097]

( 45.059418 ) 	 [121113]

( 45.059418 ) 	 [121129]

( 45.059418 ) 	 [121145]

( 45.059418 ) 	 [121161]

( 45.060078 ) 	 [121177]

( 45.060078 ) 	 [121193]

( 45.060078 ) 	 [121209]

( 45.060074 ) 	 [121225]

( 45.060074 ) 	 [121241]

( 45.060074 ) 	 [121257]

( 45.060089 ) 	 [121273]

( 45.060074 ) 	 [121289]

( 45.060074 ) 	 [121305]

( 45.060074 ) 	 [121321]

( 45.060074 ) 	 [121337]

( 45.060101 ) 	 [121353]

( 46.060726 ) 	 [121369]

Latitud [-31.2637844 ]

( 46.060726 ) 	 [121385]

( 46.060726 ) 	 [121401]

( 46.060726 ) 	 [121417]

( 46.060726 ) 	 [121433]

( 45.060726 ) 	 [121449]

( 45.060741 ) 	 [121465]

( 45.060745 ) 	 [121481]

( 45.060730 ) 	 [121497]

( 45.060730 ) 	 [121513]

( 45.060730 ) 	 [121529]

( 45.060730 ) 	 [121545]

( 45.060730 ) 	 [121561]

( 45.060730 ) 	 [121577]

( 45.061382 ) 	 [121593]

( 45.061398 ) 	 [121609]

( 45.061382 ) 	 [121625]

( 45.061382 ) 	 [121641]

( 45.061382 ) 	 [121657]

( 45.061386 ) 	 [121673]

( 45.061382 ) 	 [121689]

( 45.061382 ) 	 [121705]

( 45.061386 ) 	 [121721]

( 45.061382 ) 	 [121737]

( 45.061386 ) 	 [121753]

( 45.061405 ) 	 [121769]

( 45.062035 ) 	 [121785]

( 45.062050 ) 	 [121801]

( 45.062057 ) 	 [121817]

( 45.062038 ) 	 [121833]

( 45.062038 ) 	 [121849]

( 45.062038 ) 	 [121865]

( 45.062038 ) 	 [121881]

( 45.062038 ) 	 [121897]

( 45.062038 ) 	 [121913]

( 45.062691 ) 	 [121929]

( 45.062710 ) 	 [121945]

( 45.062695 ) 	 [121961]

( 45.062695 ) 	 [121977]

( 45.062695 ) 	 [121993]

( 45.062698 ) 	 [122009]

( 45.062698 ) 	 [122025]

( 45.062695 ) 	 [122041]

( 45.062695 ) 	 [122057]

( 45.062695 ) 	 [122073]

( 45.062698 ) 	 [122089]

( 45.062714 ) 	 [122105]

( 45.063347 ) 	 [122121]

( 45.063358 ) 	 [122137]

( 45.063347 ) 	 [122153]

( 45.063347 ) 	 [122169]

( 45.063347 ) 	 [122185]

( 45.063347 ) 	 [122201]

( 45.063347 ) 	 [122217]

( 45.063347 ) 	 [122233]

( 45.063366 ) 	 [122249]

( 45.063999 ) 	 [122265]

( 45.064018 ) 	 [122281]

( 45.064003 ) 	 [122297]

( 45.064003 ) 	 [122313]

( 45.064003 ) 	 [122329]

( 45.064007 ) 	 [122345]

( 45.064007 ) 	 [122361]

( 45.064003 ) 	 [122377]

( 45.064003 ) 	 [122393]

( 45.064007 ) 	 [122409]

( 45.064003 ) 	 [122425]

( 45.064026 ) 	 [122441]

( 45.064655 ) 	 [122457]

( 45.064671 ) 	 [122473]

( 45.064674 ) 	 [122489]

( 45.064659 ) 	 [122505]

( 45.064659 ) 	 [122521]

( 45.064659 ) 	 [122537]

( 45.064659 ) 	 [122553]

( 45.064659 ) 	 [122569]

( 45.064659 ) 	 [122585]

( 46.000042 ) 	 [122601]

( 46.000088 ) 	 [122617]

( 46.000015 ) 	 [122633]

( 46.000031 ) 	 [122649]

( 46.000015 ) 	 [122665]

( 46.000015 ) 	 [122681]

( 46.000015 ) 	 [122697]

( 46.000019 ) 	 [122713]

( 46.000015 ) 	 [122729]

( 46.000015 ) 	 [122745]

( 46.000015 ) 	 [122761]

( 46.000019 ) 	 [122777]

( 46.000019 ) 	 [122793]

( 46.000034 ) 	 [122809]

( 46.000668 ) 	 [122825]

( 46.000683 ) 	 [122841]

( 46.000671 ) 	 [122857]

( 46.000671 ) 	 [122873]

( 46.000671 ) 	 [122889]

( 46.000671 ) 	 [122905]

( 46.000671 ) 	 [122921]

( 46.000671 ) 	 [122937]

( 46.000690 ) 	 [122953]

( 46.001324 ) 	 [122969]

( 46.001339 ) 	 [122985]

( 46.001328 ) 	 [123001]

( 46.001328 ) 	 [123017]

( 46.001328 ) 	 [123033]

( 46.001331 ) 	 [123049]

( 46.001328 ) 	 [123065]

( 46.001328 ) 	 [123081]

( 46.001331 ) 	 [123097]

( 46.001331 ) 	 [123113]

( 46.001328 ) 	 [123129]

( 46.001347 ) 	 [123145]

( 47.001717 ) 	 [123161]

Latitud [-31.2637711 ]

( 47.001717 ) 	 [123177]

( 47.001717 ) 	 [123193]

( 47.001717 ) 	 [123209]

( 47.001717 ) 	 [123225]

( 46.001980 ) 	 [123241]

( 46.001991 ) 	 [123257]

( 46.001999 ) 	 [123273]

( 46.001980 ) 	 [123289]

( 46.001980 ) 	 [123305]

( 46.001980 ) 	 [123321]

( 46.001980 ) 	 [123337]

( 46.001980 ) 	 [123353]

( 46.001980 ) 	 [123369]

( 46.002632 ) 	 [123385]

( 46.002651 ) 	 [123401]

( 46.002636 ) 	 [123417]

( 46.002636 ) 	 [123433]

( 46.002636 ) 	 [123449]

( 46.002640 ) 	 [123465]

( 46.002636 ) 	 [123481]

( 46.002640 ) 	 [123497]

( 46.002636 ) 	 [123513]

( 46.002636 ) 	 [123529]

( 46.002640 ) 	 [123545]

( 46.002659 ) 	 [123561]

( 46.003288 ) 	 [123577]

( 46.003304 ) 	 [123593]

( 46.003307 ) 	 [123609]

( 46.003288 ) 	 [123625]

( 46.003288 ) 	 [123641]

( 46.003288 ) 	 [123657]

( 46.003288 ) 	 [123673]

( 46.003288 ) 	 [123689]

( 46.003288 ) 	 [123705]

( 46.003944 ) 	 [123721]

( 46.003960 ) 	 [123737]

( 46.003944 ) 	 [123753]

( 46.003944 ) 	 [123769]

( 46.003944 ) 	 [123785]

( 46.003948 ) 	 [123801]

( 46.003944 ) 	 [123817]

( 46.003948 ) 	 [123833]

( 46.003944 ) 	 [123849]

( 46.003944 ) 	 [123865]

( 46.003948 ) 	 [123881]

( 46.003967 ) 	 [123897]

( 46.004597 ) 	 [123913]

( 46.004612 ) 	 [123929]

( 46.004601 ) 	 [123945]

( 46.004601 ) 	 [123961]

( 46.004601 ) 	 [123977]

( 46.004601 ) 	 [123993]

( 46.004601 ) 	 [124009]

( 46.004601 ) 	 [124025]

( 46.004620 ) 	 [124041]

( 46.005253 ) 	 [124057]

( 46.005268 ) 	 [124073]

( 46.005257 ) 	 [124089]

( 46.005257 ) 	 [124105]

( 46.005257 ) 	 [124121]

( 46.005260 ) 	 [124137]

( 46.005257 ) 	 [124153]

( 46.005257 ) 	 [124169]

( 46.005257 ) 	 [124185]

( 46.005260 ) 	 [124201]

( 46.005260 ) 	 [124217]

( 46.005276 ) 	 [124233]

( 46.005909 ) 	 [124249]

( 46.005920 ) 	 [124265]

( 46.005909 ) 	 [124281]

( 46.005909 ) 	 [124297]

( 46.005909 ) 	 [124313]

( 46.005909 ) 	 [124329]

( 46.005909 ) 	 [124345]

( 46.005909 ) 	 [124361]

( 46.005928 ) 	 [124377]

( 46.006554 ) 	 [124393]

( 46.006599 ) 	 [124409]

( 46.006561 ) 	 [124425]

( 46.006580 ) 	 [124441]

( 46.006565 ) 	 [124457]

( 46.006565 ) 	 [124473]

( 46.006565 ) 	 [124489]

( 46.006569 ) 	 [124505]

( 46.006569 ) 	 [124521]

( 46.006565 ) 	 [124537]

( 46.006565 ) 	 [124553]

( 46.006565 ) 	 [124569]

( 46.006569 ) 	 [124585]

( 46.006584 ) 	 [124601]

( 46.007217 ) 	 [124617]

( 46.007233 ) 	 [124633]

( 46.007236 ) 	 [124649]

( 46.007217 ) 	 [124665]

( 46.007217 ) 	 [124681]

( 46.007217 ) 	 [124697]

( 46.007217 ) 	 [124713]

( 46.007217 ) 	 [124729]

( 46.007217 ) 	 [124745]

( 46.007877 ) 	 [124761]

( 46.007877 ) 	 [124777]

( 46.007877 ) 	 [124793]

( 46.007874 ) 	 [124809]

( 46.007874 ) 	 [124825]

( 46.007874 ) 	 [124841]

( 46.007889 ) 	 [124857]

( 46.007874 ) 	 [124873]

( 46.007874 ) 	 [124889]

( 46.007874 ) 	 [124905]

( 46.007874 ) 	 [124921]

( 46.007896 ) 	 [124937]

( 47.008316 ) 	 [124953]

Latitud [-31.2637577 ]

( 47.008316 ) 	 [124969]

( 47.008316 ) 	 [124985]

( 47.008316 ) 	 [125001]

( 47.008316 ) 	 [125017]

( 46.008526 ) 	 [125033]

( 46.008541 ) 	 [125049]

( 46.008549 ) 	 [125065]

( 46.008530 ) 	 [125081]

( 46.008530 ) 	 [125097]

( 46.008530 ) 	 [125113]

( 46.008530 ) 	 [125129]

( 46.008530 ) 	 [125145]

( 46.008530 ) 	 [125161]

( 46.009182 ) 	 [125177]

( 46.009197 ) 	 [125193]

( 46.009186 ) 	 [125209]

( 46.009186 ) 	 [125225]

( 46.009186 ) 	 [125241]

( 46.009190 ) 	 [125257]

( 46.009186 ) 	 [125273]

( 46.009186 ) 	 [125289]

( 46.009190 ) 	 [125305]

( 46.009186 ) 	 [125321]

( 46.009190 ) 	 [125337]

( 46.009205 ) 	 [125353]

( 46.009838 ) 	 [125369]

( 46.009850 ) 	 [125385]

( 46.009857 ) 	 [125401]

( 46.009838 ) 	 [125417]

( 46.009838 ) 	 [125433]

( 46.009838 ) 	 [125449]

( 46.009838 ) 	 [125465]

( 46.009838 ) 	 [125481]

( 46.009838 ) 	 [125497]

( 46.010490 ) 	 [125513]

( 46.010509 ) 	 [125529]

( 46.010494 ) 	 [125545]

( 46.010494 ) 	 [125561]

( 46.010494 ) 	 [125577]

( 46.010498 ) 	 [125593]

( 46.010498 ) 	 [125609]

( 46.010494 ) 	 [125625]

( 46.010494 ) 	 [125641]

( 46.010494 ) 	 [125657]

( 46.010498 ) 	 [125673]

( 46.010517 ) 	 [125689]

( 46.011147 ) 	 [125705]

( 46.011162 ) 	 [125721]

( 46.011150 ) 	 [125737]

( 46.011150 ) 	 [125753]

( 46.011150 ) 	 [125769]

( 46.011150 ) 	 [125785]

( 46.011150 ) 	 [125801]

( 46.011150 ) 	 [125817]

( 46.011166 ) 	 [125833]

( 46.011803 ) 	 [125849]

( 46.011818 ) 	 [125865]

( 46.011803 ) 	 [125881]

( 46.011803 ) 	 [125897]

( 46.011803 ) 	 [125913]

( 46.011806 ) 	 [125929]

( 46.011803 ) 	 [125945]

( 46.011806 ) 	 [125961]

( 46.011803 ) 	 [125977]

( 46.011803 ) 	 [125993]

( 46.011806 ) 	 [126009]

( 46.011826 ) 	 [126025]

( 46.012459 ) 	 [126041]

( 46.012470 ) 	 [126057]

( 46.012478 ) 	 [126073]

( 46.012459 ) 	 [126089]

( 46.012459 ) 	 [126105]

( 46.012459 ) 	 [126121]

( 46.012459 ) 	 [126137]

( 46.012459 ) 	 [126153]

( 46.012459 ) 	 [126169]

( 46.013065 ) 	 [126185]

( 46.013111 ) 	 [126201]

( 46.013111 ) 	 [126217]

( 46.013126 ) 	 [126233]

( 46.013111 ) 	 [126249]

( 46.013111 ) 	 [126265]

( 46.013111 ) 	 [126281]

( 46.013119 ) 	 [126297]

( 46.013119 ) 	 [126313]

( 46.013111 ) 	 [126329]

( 46.013111 ) 	 [126345]

( 46.013119 ) 	 [126361]

( 46.013111 ) 	 [126377]

( 46.013134 ) 	 [126393]

( 46.013767 ) 	 [126409]

( 46.013779 ) 	 [126425]

( 46.013786 ) 	 [126441]

( 46.013767 ) 	 [126457]

( 46.013767 ) 	 [126473]

( 46.013767 ) 	 [126489]

( 46.013767 ) 	 [126505]

( 46.013767 ) 	 [126521]

( 46.013767 ) 	 [126537]

( 46.014420 ) 	 [126553]

( 46.014439 ) 	 [126569]

( 46.014423 ) 	 [126585]

( 46.014423 ) 	 [126601]

( 46.014423 ) 	 [126617]

( 46.014427 ) 	 [126633]

( 46.014427 ) 	 [126649]

( 46.014423 ) 	 [126665]

( 46.014423 ) 	 [126681]

( 46.014427 ) 	 [126697]

( 46.014423 ) 	 [126713]

( 46.014446 ) 	 [126729]

( 46.015076 ) 	 [126745]

( 46.015087 ) 	 [126761]

( 46.015079 ) 	 [126777]

( 46.015079 ) 	 [126793]

( 46.015079 ) 	 [126809]

( 46.015079 ) 	 [126825]

( 46.015079 ) 	 [126841]

( 46.015079 ) 	 [126857]

( 46.015095 ) 	 [126873]

( 47.015442 ) 	 [126889]

Latitud [-31.2637444 ]

( 47.015442 ) 	 [126905]

( 47.015442 ) 	 [126921]

( 47.015442 ) 	 [126937]

( 47.015442 ) 	 [126953]

( 46.015732 ) 	 [126969]

( 46.015747 ) 	 [126985]

( 46.015732 ) 	 [127001]

( 46.015732 ) 	 [127017]

( 46.015732 ) 	 [127033]

( 46.015736 ) 	 [127049]

( 46.015736 ) 	 [127065]

( 46.015732 ) 	 [127081]

( 46.015732 ) 	 [127097]

( 46.015732 ) 	 [127113]

( 46.015736 ) 	 [127129]

( 46.015755 ) 	 [127145]

( 46.016384 ) 	 [127161]

( 46.016399 ) 	 [127177]

( 46.016388 ) 	 [127193]

( 46.016388 ) 	 [127209]

( 46.016388 ) 	 [127225]

( 46.016388 ) 	 [127241]

( 46.016388 ) 	 [127257]

( 46.016388 ) 	 [127273]

( 46.016407 ) 	 [127289]

( 46.017040 ) 	 [127305]

( 46.017059 ) 	 [127321]

( 46.017044 ) 	 [127337]

( 46.017044 ) 	 [127353]

( 46.017044 ) 	 [127369]

( 46.017048 ) 	 [127385]

( 46.017048 ) 	 [127401]

( 46.017044 ) 	 [127417]

( 46.017048 ) 	 [127433]

( 46.017044 ) 	 [127449]

( 46.017044 ) 	 [127465]

( 46.017063 ) 	 [127481]

( 46.017696 ) 	 [127497]

( 46.017708 ) 	 [127513]

( 46.017715 ) 	 [127529]

( 46.017696 ) 	 [127545]

( 46.017696 ) 	 [127561]

( 46.017696 ) 	 [127577]

( 46.017696 ) 	 [127593]

( 46.017696 ) 	 [127609]

( 46.017696 ) 	 [127625]

( 46.018349 ) 	 [127641]

( 46.018368 ) 	 [127657]

( 46.018353 ) 	 [127673]

( 46.018353 ) 	 [127689]

( 46.018353 ) 	 [127705]

( 46.018356 ) 	 [127721]

( 46.018356 ) 	 [127737]

( 46.018353 ) 	 [127753]

( 46.018353 ) 	 [127769]

( 46.018356 ) 	 [127785]

( 46.018353 ) 	 [127801]

( 46.018375 ) 	 [127817]

( 46.019005 ) 	 [127833]

( 46.019020 ) 	 [127849]

( 46.019028 ) 	 [127865]

( 46.019009 ) 	 [127881]

( 46.019009 ) 	 [127897]

( 46.019009 ) 	 [127913]

( 46.019009 ) 	 [127929]

( 46.019009 ) 	 [127945]

( 46.019009 ) 	 [127961]

( 46.019573 ) 	 [127977]

( 46.019623 ) 	 [127993]

( 46.019661 ) 	 [128009]

( 46.019676 ) 	 [128025]

( 46.019661 ) 	 [128041]

( 46.019661 ) 	 [128057]

( 46.019661 ) 	 [128073]

( 46.019669 ) 	 [128089]

( 46.019669 ) 	 [128105]

( 46.019661 ) 	 [128121]

( 46.019669 ) 	 [128137]

( 46.019661 ) 	 [128153]

( 46.019661 ) 	 [128169]

( 46.019684 ) 	 [128185]

( 46.020313 ) 	 [128201]

( 46.020329 ) 	 [128217]

( 46.020336 ) 	 [128233]

( 46.020317 ) 	 [128249]

( 46.020317 ) 	 [128265]

( 46.020317 ) 	 [128281]

( 46.020317 ) 	 [128297]

( 46.020317 ) 	 [128313]

( 46.020317 ) 	 [128329]

( 46.020969 ) 	 [128345]

( 46.020988 ) 	 [128361]

( 46.020973 ) 	 [128377]

( 46.020973 ) 	 [128393]

( 46.020973 ) 	 [128409]

( 46.020973 ) 	 [128425]

( 46.020977 ) 	 [128441]

( 46.020973 ) 	 [128457]

( 46.020977 ) 	 [128473]

( 46.020977 ) 	 [128489]

( 46.020973 ) 	 [128505]

( 46.020996 ) 	 [128521]

( 46.021626 ) 	 [128537]

( 46.021637 ) 	 [128553]

( 46.021645 ) 	 [128569]

( 46.021626 ) 	 [128585]

( 46.021626 ) 	 [128601]

( 46.021626 ) 	 [128617]

( 46.021626 ) 	 [128633]

( 46.021626 ) 	 [128649]

( 46.021626 ) 	 [128665]

( 46.022282 ) 	 [128681]

( 46.022297 ) 	 [128697]

( 46.022282 ) 	 [128713]

( 46.022282 ) 	 [128729]

( 46.022282 ) 	 [128745]

( 46.022285 ) 	 [128761]

( 46.022282 ) 	 [128777]

( 46.022282 ) 	 [128793]

( 46.022282 ) 	 [128809]

( 46.022285 ) 	 [128825]

( 46.022285 ) 	 [128841]

( 46.022305 ) 	 [128857]

( 47.023235 ) 	 [128873]

Latitud [-31.2637310 ]

( 47.023235 ) 	 [128889]

( 47.023235 ) 	 [128905]

( 47.023235 ) 	 [128921]

( 46.022934 ) 	 [128937]

( 47.023235 ) 	 [128953]

( 46.022949 ) 	 [128969]

( 46.022938 ) 	 [128985]

( 46.022938 ) 	 [129001]

( 46.022938 ) 	 [129017]

( 46.022938 ) 	 [129033]

( 46.022938 ) 	 [129049]

( 46.022938 ) 	 [129065]

( 46.022953 ) 	 [129081]

( 46.023590 ) 	 [129097]

( 46.023605 ) 	 [129113]

( 46.023594 ) 	 [129129]

( 46.023594 ) 	 [129145]

( 46.023594 ) 	 [129161]

( 46.023598 ) 	 [129177]

( 46.023598 ) 	 [129193]

( 46.023594 ) 	 [129209]

( 46.023594 ) 	 [129225]

( 46.023594 ) 	 [129241]

( 46.023598 ) 	 [129257]

( 46.023613 ) 	 [129273]

( 46.024242 ) 	 [129289]

( 46.024258 ) 	 [129305]

( 46.024265 ) 	 [129321]

( 46.024246 ) 	 [129337]

( 46.024246 ) 	 [129353]

( 46.024246 ) 	 [129369]

( 46.024246 ) 	 [129385]

( 46.024246 ) 	 [129401]

( 46.024246 ) 	 [129417]

( 46.024899 ) 	 [129433]

( 46.024918 ) 	 [129449]

( 46.024902 ) 	 [129465]

( 46.024902 ) 	 [129481]

( 46.024902 ) 	 [129497]

( 46.024906 ) 	 [129513]

( 46.024906 ) 	 [129529]

( 46.024902 ) 	 [129545]

( 46.024906 ) 	 [129561]

( 46.024902 ) 	 [129577]

( 46.024902 ) 	 [129593]

( 46.024921 ) 	 [129609]

( 46.025555 ) 	 [129625]

( 46.025566 ) 	 [129641]

( 46.025574 ) 	 [129657]

( 46.025555 ) 	 [129673]

( 46.025555 ) 	 [129689]

( 46.025555 ) 	 [129705]

( 46.025555 ) 	 [129721]

( 46.025555 ) 	 [129737]

( 46.025555 ) 	 [129753]

( 46.026085 ) 	 [129769]

( 46.026131 ) 	 [129785]

( 46.026211 ) 	 [129801]

( 46.026226 ) 	 [129817]

( 46.026211 ) 	 [129833]

( 46.026211 ) 	 [129849]

( 46.026211 ) 	 [129865]

( 46.026211 ) 	 [129881]

( 46.026215 ) 	 [129897]

( 46.026215 ) 	 [129913]

( 46.026215 ) 	 [129929]

( 46.026211 ) 	 [129945]

( 46.026211 ) 	 [129961]

( 46.026234 ) 	 [129977]

( 46.026863 ) 	 [129993]

( 46.026878 ) 	 [130009]

( 46.026867 ) 	 [130025]

( 46.026867 ) 	 [130041]

( 46.026867 ) 	 [130057]

( 46.026867 ) 	 [130073]

( 46.026867 ) 	 [130089]

( 46.026867 ) 	 [130105]

( 46.026882 ) 	 [130121]

( 46.027519 ) 	 [130137]

( 46.027534 ) 	 [130153]

( 46.027519 ) 	 [130169]

( 46.027519 ) 	 [130185]

( 46.027519 ) 	 [130201]

( 46.027527 ) 	 [130217]

( 46.027527 ) 	 [130233]

( 46.027519 ) 	 [130249]

( 46.027519 ) 	 [130265]

( 46.027527 ) 	 [130281]

( 46.027519 ) 	 [130297]

( 46.027542 ) 	 [130313]

( 47.027958 ) 	 [130329]

Latitud [-31.2637177 ]

( 47.027958 ) 	 [130345]

( 47.027958 ) 	 [130361]

( 47.027958 ) 	 [130377]

( 47.027958 ) 	 [130393]

( 46.028175 ) 	 [130409]

( 46.028187 ) 	 [130425]

( 46.028175 ) 	 [130441]

( 46.028175 ) 	 [130457]

( 46.028175 ) 	 [130473]

( 46.028175 ) 	 [130489]

( 46.028175 ) 	 [130505]

( 46.028175 ) 	 [130521]

( 46.028194 ) 	 [130537]

( 46.028828 ) 	 [130553]

( 46.028847 ) 	 [130569]

( 46.028831 ) 	 [130585]

( 46.028831 ) 	 [130601]

( 46.028831 ) 	 [130617]

( 46.028835 ) 	 [130633]

( 46.028835 ) 	 [130649]

( 46.028831 ) 	 [130665]

( 46.028835 ) 	 [130681]

( 46.028831 ) 	 [130697]

( 46.028831 ) 	 [130713]

( 46.028854 ) 	 [130729]

( 46.029484 ) 	 [130745]

( 46.029495 ) 	 [130761]

( 46.029488 ) 	 [130777]

( 46.029488 ) 	 [130793]

( 46.029488 ) 	 [130809]

( 46.029488 ) 	 [130825]

( 46.029488 ) 	 [130841]

( 46.029488 ) 	 [130857]

( 46.029503 ) 	 [130873]

( 46.030136 ) 	 [130889]

( 46.030155 ) 	 [130905]

( 46.030140 ) 	 [130921]

( 46.030140 ) 	 [130937]

( 46.030140 ) 	 [130953]

( 46.030144 ) 	 [130969]

( 46.030144 ) 	 [130985]

( 46.030140 ) 	 [131001]

( 46.030144 ) 	 [131017]

( 46.030140 ) 	 [131033]

( 46.030140 ) 	 [131049]

( 46.030163 ) 	 [131065]

( 47.030602 ) 	 [131081]

( 46.030792 ) 	 [131097]

( 46.030807 ) 	 [131113]

( 46.030815 ) 	 [131129]

( 46.030796 ) 	 [131145]

( 46.030796 ) 	 [131161]

( 46.030796 ) 	 [131177]

( 46.030796 ) 	 [131193]

( 46.030796 ) 	 [131209]

( 46.030796 ) 	 [131225]

( 46.031456 ) 	 [131241]

( 46.031456 ) 	 [131257]

( 46.031456 ) 	 [131273]

( 46.031448 ) 	 [131289]

( 46.031448 ) 	 [131305]

( 46.031448 ) 	 [131321]

( 46.031464 ) 	 [131337]

( 46.031448 ) 	 [131353]

( 46.031448 ) 	 [131369]

( 46.031448 ) 	 [131385]

( 46.031448 ) 	 [131401]

( 46.031471 ) 	 [131417]

( 46.032104 ) 	 [131433]

( 46.032116 ) 	 [131449]

( 46.032104 ) 	 [131465]

( 46.032104 ) 	 [131481]

( 46.032104 ) 	 [131497]

( 46.032104 ) 	 [131513]

( 46.032104 ) 	 [131529]

( 46.032104 ) 	 [131545]

( 46.032124 ) 	 [131561]

( 46.032597 ) 	 [131577]

( 46.032642 ) 	 [131593]

( 46.032757 ) 	 [131609]

( 46.032776 ) 	 [131625]

( 46.032761 ) 	 [131641]

( 46.032761 ) 	 [131657]

( 46.032761 ) 	 [131673]

( 46.032764 ) 	 [131689]

( 46.032764 ) 	 [131705]

( 46.032761 ) 	 [131721]

( 46.032764 ) 	 [131737]

( 46.032761 ) 	 [131753]

( 46.032761 ) 	 [131769]

( 46.032784 ) 	 [131785]

( 46.033413 ) 	 [131801]

( 46.033424 ) 	 [131817]

( 46.033417 ) 	 [131833]

( 46.033417 ) 	 [131849]

( 46.033417 ) 	 [131865]

( 46.033417 ) 	 [131881]

( 46.033417 ) 	 [131897]

( 46.033417 ) 	 [131913]

( 46.033432 ) 	 [131929]

( 46.034073 ) 	 [131945]

( 46.034073 ) 	 [131961]

( 46.034073 ) 	 [131977]

( 46.034069 ) 	 [131993]

( 46.034069 ) 	 [132009]

( 46.034069 ) 	 [132025]

( 46.034069 ) 	 [132041]

( 46.034069 ) 	 [132057]

( 46.034084 ) 	 [132073]

( 46.034069 ) 	 [132089]

( 46.034069 ) 	 [132105]

( 46.034092 ) 	 [132121]

( 47.034538 ) 	 [132137]

Latitud [-31.2637043 ]

( 47.034538 ) 	 [132153]

( 47.034538 ) 	 [132169]

( 47.034538 ) 	 [132185]

( 47.034538 ) 	 [132201]

( 46.034721 ) 	 [132217]

( 46.034737 ) 	 [132233]

( 46.034725 ) 	 [132249]

